TIPO DE VICTIMA,DANE UBICACION,DEPARTAMENTO UBICACION,MUNICIPIO UBICACION,CICLO VITAL,DISCAPACIDAD,ETNIA,GENERO,PERSONAS
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,26
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,4
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 12 y 17,Con discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,ND,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,5
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,7
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,9
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,25
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76606,VALLE DEL CAUCA,RESTREPO,entre 29 y 60,Sin discapacidad,Ninguna,No Informa,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 0 y 5,Con discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Con discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Con discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 0 y 5,Sin discapacidad,Ninguna,Mujer,8
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,11
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Ninguna,Mujer,8
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Ninguna,Mujer,26
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,49
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,4
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Indigena,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Con discapacidad,Ninguna,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Con discapacidad,Ninguna,Hombre,4
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,ND,Sin discapacidad,Ninguna,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,17
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,26
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,24
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,38
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,10
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Indigena,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Gitano(a) ROM,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76616,VALLE DEL CAUCA,RIOFRIO,entre 6 y 11,Sin discapacidad,Ninguna,No Informa,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Con discapacidad,Ninguna,Mujer,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Con discapacidad,Ninguna,Mujer,5
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,ND,Sin discapacidad,Ninguna,Mujer,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 0 y 5,Sin discapacidad,Ninguna,Mujer,10
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,25
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Sin discapacidad,Ninguna,Mujer,33
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Sin discapacidad,Ninguna,Mujer,31
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,63
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,8
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,ND,Sin discapacidad,Indigena,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 6 y 11,Con discapacidad,Ninguna,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Con discapacidad,Ninguna,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Con discapacidad,Ninguna,Hombre,4
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Con discapacidad,Ninguna,Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,ND,Sin discapacidad,Ninguna,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,15
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,29
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,14
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,22
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,47
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,6
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,ND,Sin discapacidad,Indigena,Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Indigena,Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,4
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,6
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 6 y 11,Sin discapacidad,Raizal del Archipielago de San Andres y Providencia,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76622,VALLE DEL CAUCA,ROLDANILLO,entre 29 y 60,Sin discapacidad,Ninguna,No Informa,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76670,VALLE DEL CAUCA,SAN PEDRO,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76670,VALLE DEL CAUCA,SAN PEDRO,entre 12 y 17,Sin discapacidad,Ninguna,Mujer,6
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76670,VALLE DEL CAUCA,SAN PEDRO,entre 18 y 28,Sin discapacidad,Ninguna,Mujer,6
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76670,VALLE DEL CAUCA,SAN PEDRO,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,7
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76670,VALLE DEL CAUCA,SAN PEDRO,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76670,VALLE DEL CAUCA,SAN PEDRO,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76670,VALLE DEL CAUCA,SAN PEDRO,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76670,VALLE DEL CAUCA,SAN PEDRO,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,5
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76670,VALLE DEL CAUCA,SAN PEDRO,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76670,VALLE DEL CAUCA,SAN PEDRO,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,6
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76670,VALLE DEL CAUCA,SAN PEDRO,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 0 y 5,Sin discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,4
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 12 y 17,Sin discapacidad,Ninguna,Mujer,5
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 18 y 28,Sin discapacidad,Ninguna,Mujer,7
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,17
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 12 y 17,Con discapacidad,Ninguna,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 29 y 60,Con discapacidad,Ninguna,Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,ND,Sin discapacidad,Ninguna,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,7
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,7
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,7
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 6 y 11,Sin discapacidad,Ninguna,No Informa,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76736,VALLE DEL CAUCA,SEVILLA,entre 29 y 60,Sin discapacidad,Ninguna,No Informa,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 61 y 100,Con discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,ND,Sin discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 0 y 5,Sin discapacidad,Ninguna,Mujer,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,5
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 12 y 17,Sin discapacidad,Ninguna,Mujer,6
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 18 y 28,Sin discapacidad,Ninguna,Mujer,7
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,18
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 18 y 28,Sin discapacidad,Indigena,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 29 y 60,Con discapacidad,Ninguna,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,ND,Sin discapacidad,Ninguna,Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,4
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,5
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,9
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,24
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,4
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76823,VALLE DEL CAUCA,TORO,entre 6 y 11,Sin discapacidad,Indigena,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 29 y 60,Con discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 61 y 100,Con discapacidad,Ninguna,Mujer,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,ND,Sin discapacidad,Ninguna,Mujer,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 0 y 5,Sin discapacidad,Ninguna,Mujer,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,21
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 12 y 17,Sin discapacidad,Ninguna,Mujer,20
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 18 y 28,Sin discapacidad,Ninguna,Mujer,27
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 29 y 60,Sin discapacidad,Ninguna,Mujer,49
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 61 y 100,Sin discapacidad,Ninguna,Mujer,5
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 18 y 28,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 61 y 100,Sin discapacidad,Negro(a) o Afrocolombiano(a),Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 18 y 28,Con discapacidad,Ninguna,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 29 y 60,Con discapacidad,Ninguna,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 61 y 100,Con discapacidad,Ninguna,Hombre,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,ND,Sin discapacidad,Ninguna,Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 0 y 5,Sin discapacidad,Ninguna,Hombre,5
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 6 y 11,Sin discapacidad,Ninguna,Hombre,25
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 12 y 17,Sin discapacidad,Ninguna,Hombre,20
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 18 y 28,Sin discapacidad,Ninguna,Hombre,25
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 29 y 60,Sin discapacidad,Ninguna,Hombre,39
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 61 y 100,Sin discapacidad,Ninguna,Hombre,6
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 18 y 28,Con discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 6 y 11,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 12 y 17,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76828,VALLE DEL CAUCA,TRUJILLO,entre 29 y 60,Sin discapacidad,Negro(a) o Afrocolombiano(a),Hombre,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76834,VALLE DEL CAUCA,TULUA,entre 6 y 11,Con discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76834,VALLE DEL CAUCA,TULUA,entre 12 y 17,Con discapacidad,Ninguna,Mujer,3
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76834,VALLE DEL CAUCA,TULUA,entre 18 y 28,Con discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76834,VALLE DEL CAUCA,TULUA,entre 29 y 60,Con discapacidad,Ninguna,Mujer,5
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76834,VALLE DEL CAUCA,TULUA,entre 61 y 100,Con discapacidad,Ninguna,Mujer,2
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76834,VALLE DEL CAUCA,TULUA,ND,Sin discapacidad,Ninguna,Mujer,1
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76834,VALLE DEL CAUCA,TULUA,entre 0 y 5,Sin discapacidad,Ninguna,Mujer,29
Víctimas reconocidas Sentencia C280 y Auto 119 de 2013,76834,VALLE DEL CAUCA,TULUA,entre 6 y 11,Sin discapacidad,Ninguna,Mujer,54
